epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,173.708,0.97504,0.59946,1.00483,0.83509,0.81726,0.89076,0.6566,0.93802,0.63645,1.01618,0.0011552,0.0011552,0.0011552
66,176.434,0.97088,0.60855,1.01045,0.83465,0.82207,0.88982,0.65433,0.94127,0.63978,1.01789,0.001142,0.001142,0.001142
67,179.157,0.94767,0.58981,1.00007,0.83098,0.82788,0.89435,0.66097,0.93004,0.63642,1.01874,0.0011288,0.0011288,0.0011288
68,181.714,0.94493,0.58502,0.99858,0.83433,0.8138,0.89242,0.6545,0.93912,0.62508,1.01769,0.0011156,0.0011156,0.0011156
69,184.414,0.97143,0.6064,1.01315,0.82633,0.83615,0.892,0.64533,0.97532,0.66264,1.03205,0.0011024,0.0011024,0.0011024
70,187.143,0.95098,0.59759,1.01208,0.81362,0.80852,0.88155,0.6507,0.93898,0.64395,1.01598,0.0010892,0.0010892,0.0010892
71,189.843,0.96787,0.60188,1.00828,0.8248,0.80676,0.88615,0.6413,0.96248,0.63962,1.02548,0.001076,0.001076,0.001076
72,192.584,0.9666,0.60227,1.00444,0.82664,0.79285,0.88193,0.64413,0.9506,0.6395,1.02439,0.0010628,0.0010628,0.0010628
73,195.269,0.94115,0.58638,1.00071,0.81668,0.82418,0.88471,0.6433,0.95108,0.67716,1.02548,0.0010496,0.0010496,0.0010496
74,197.813,0.94542,0.5924,1.0014,0.83775,0.8145,0.8883,0.65337,0.94035,0.64033,1.02092,0.0010364,0.0010364,0.0010364
75,200.493,0.93819,0.5901,1.00263,0.83477,0.82423,0.89443,0.65061,0.93542,0.64357,1.0248,0.0010232,0.0010232,0.0010232
76,203.191,0.92214,0.58009,0.99173,0.84566,0.79426,0.88052,0.64037,0.96061,0.63279,1.02371,0.00101,0.00101,0.00101
77,205.852,0.91998,0.58598,1.00002,0.83579,0.8098,0.88827,0.65491,0.93884,0.62429,1.01447,0.0009968,0.0009968,0.0009968
78,208.575,0.91521,0.57697,0.99495,0.82304,0.82429,0.88437,0.6421,0.98396,0.67287,1.03723,0.0009836,0.0009836,0.0009836
79,211.083,0.9335,0.58557,0.9966,0.82442,0.81116,0.88134,0.64687,0.94741,0.64859,1.02105,0.0009704,0.0009704,0.0009704
80,213.814,0.94102,0.58253,0.98933,0.82392,0.83932,0.89799,0.6599,0.93558,0.6185,1.01959,0.0009572,0.0009572,0.0009572
81,216.341,0.93941,0.59467,0.99686,0.83805,0.80993,0.8909,0.65934,0.92295,0.61491,1.01334,0.000944,0.000944,0.000944
82,219.06,0.93963,0.59057,1.00049,0.83223,0.83287,0.89745,0.66077,0.93343,0.62626,1.01871,0.0009308,0.0009308,0.0009308
83,221.648,0.93459,0.57847,0.99002,0.83717,0.82893,0.88783,0.63914,0.99093,0.67923,1.04437,0.0009176,0.0009176,0.0009176
84,224.367,0.94396,0.58785,1.00014,0.82887,0.81679,0.88939,0.65551,0.93343,0.62962,1.01941,0.0009044,0.0009044,0.0009044
85,227.042,0.91318,0.56461,0.98714,0.82995,0.83351,0.89281,0.65188,0.9467,0.64155,1.01986,0.0008912,0.0008912,0.0008912
86,229.738,0.92866,0.57757,0.99449,0.82925,0.81884,0.89137,0.65981,0.93365,0.62452,1.01501,0.000878,0.000878,0.000878
87,232.442,0.95465,0.57496,0.99391,0.85218,0.81521,0.89145,0.65568,0.93719,0.62238,1.02077,0.0008648,0.0008648,0.0008648
88,234.976,0.91537,0.56809,0.98729,0.8387,0.82448,0.89665,0.66422,0.92868,0.61166,1.01478,0.0008516,0.0008516,0.0008516
89,237.691,0.92311,0.56988,0.98792,0.82985,0.83791,0.89657,0.65734,0.95741,0.62565,1.02126,0.0008384,0.0008384,0.0008384
90,240.246,0.91271,0.5615,0.98429,0.83537,0.81712,0.89254,0.65994,0.91787,0.60294,1.01376,0.0008252,0.0008252,0.0008252
91,242.919,0.91878,0.5689,0.99345,0.8402,0.80322,0.88855,0.6587,0.92336,0.61258,1.0133,0.000812,0.000812,0.000812
92,245.619,0.91797,0.56633,0.98723,0.8406,0.82604,0.89754,0.65949,0.92945,0.60863,1.01441,0.0007988,0.0007988,0.0007988
93,248.34,0.90496,0.55768,0.98287,0.82767,0.84125,0.8999,0.66679,0.92531,0.60661,1.01927,0.0007856,0.0007856,0.0007856
94,251.091,0.90932,0.55967,0.9834,0.83241,0.80686,0.88582,0.65732,0.92599,0.62322,1.01462,0.0007724,0.0007724,0.0007724
95,253.774,0.90574,0.54861,0.9778,0.83623,0.83228,0.89844,0.66337,0.92902,0.62979,1.02646,0.0007592,0.0007592,0.0007592
96,256.503,0.8997,0.55962,0.98632,0.83022,0.8101,0.88658,0.65816,0.93625,0.62103,1.02661,0.000746,0.000746,0.000746
97,259.184,0.91621,0.56039,0.98146,0.83606,0.83738,0.89695,0.65962,0.93788,0.62539,1.02599,0.0007328,0.0007328,0.0007328
98,261.676,0.89805,0.55794,0.98294,0.83905,0.8294,0.89381,0.6509,0.95906,0.65858,1.02844,0.0007196,0.0007196,0.0007196
99,264.154,0.90184,0.55969,0.98933,0.84232,0.81943,0.89516,0.66358,0.9411,0.63318,1.02647,0.0007064,0.0007064,0.0007064
100,266.678,0.90653,0.56168,0.98821,0.82954,0.82907,0.89416,0.66307,0.91869,0.61392,1.01422,0.0006932,0.0006932,0.0006932
101,269.394,0.91016,0.5572,0.98408,0.81878,0.82459,0.88964,0.66187,0.92168,0.60915,1.0149,0.00068,0.00068,0.00068
102,272.104,0.8886,0.54807,0.97967,0.82261,0.82682,0.88123,0.64484,0.94266,0.63604,1.02731,0.0006668,0.0006668,0.0006668
103,274.791,0.89012,0.55009,0.97742,0.84623,0.82329,0.89311,0.65555,0.93594,0.61232,1.02067,0.0006536,0.0006536,0.0006536
104,277.308,0.88263,0.54393,0.97552,0.83732,0.82453,0.89568,0.66529,0.92964,0.61976,1.02442,0.0006404,0.0006404,0.0006404
105,280.041,0.90718,0.55069,0.97534,0.847,0.81292,0.89047,0.65543,0.93141,0.64945,1.01957,0.0006272,0.0006272,0.0006272
106,282.585,0.88597,0.53912,0.97524,0.83838,0.78951,0.87649,0.64917,0.94016,0.63125,1.01941,0.000614,0.000614,0.000614
107,285.253,0.88494,0.5473,0.98056,0.83947,0.8182,0.89076,0.65791,0.94379,0.61041,1.02165,0.0006008,0.0006008,0.0006008
108,287.948,0.89363,0.54543,0.98147,0.8271,0.85093,0.89693,0.65566,0.95861,0.63612,1.02983,0.0005876,0.0005876,0.0005876
109,290.625,0.91175,0.55924,0.98935,0.83854,0.82534,0.895,0.66263,0.93162,0.60582,1.01912,0.0005744,0.0005744,0.0005744
110,293.137,0.87501,0.54271,0.97811,0.83205,0.82568,0.89173,0.65647,0.924,0.61242,1.01818,0.0005612,0.0005612,0.0005612
111,295.839,0.89984,0.54527,0.97889,0.8403,0.80193,0.88949,0.66024,0.92911,0.61245,1.01964,0.000548,0.000548,0.000548
112,298.53,0.88628,0.53658,0.97233,0.83933,0.83851,0.89804,0.6626,0.91896,0.61844,1.01748,0.0005348,0.0005348,0.0005348
113,301.204,0.88015,0.52941,0.97063,0.84158,0.82911,0.89974,0.67093,0.93075,0.60068,1.02155,0.0005216,0.0005216,0.0005216
114,303.718,0.88743,0.53594,0.96994,0.83881,0.82062,0.89534,0.66416,0.94389,0.61481,1.02191,0.0005084,0.0005084,0.0005084
115,306.269,0.8703,0.52478,0.9661,0.84749,0.82055,0.89512,0.66404,0.92116,0.61355,1.02095,0.0004952,0.0004952,0.0004952
116,308.984,0.87054,0.52654,0.96817,0.84069,0.81591,0.88905,0.66329,0.916,0.60749,1.01421,0.000482,0.000482,0.000482
117,311.699,0.88331,0.53207,0.96926,0.83684,0.83157,0.89539,0.66843,0.91155,0.60588,1.01385,0.0004688,0.0004688,0.0004688
118,314.37,0.86337,0.52598,0.96723,0.83389,0.84111,0.89808,0.66744,0.91973,0.63072,1.01771,0.0004556,0.0004556,0.0004556
119,317.083,0.86383,0.5225,0.96716,0.83808,0.82801,0.8948,0.66607,0.91387,0.60994,1.01666,0.0004424,0.0004424,0.0004424
120,319.609,0.87029,0.53047,0.96987,0.84016,0.82793,0.89701,0.66863,0.91243,0.59538,1.01545,0.0004292,0.0004292,0.0004292
121,322.13,0.85686,0.52088,0.96099,0.82895,0.83439,0.89343,0.65821,0.93126,0.60164,1.01975,0.000416,0.000416,0.000416
122,324.852,0.86664,0.52954,0.96829,0.83552,0.80834,0.88752,0.6648,0.90947,0.6078,1.01752,0.0004028,0.0004028,0.0004028
123,327.568,0.87517,0.52446,0.96544,0.83393,0.82629,0.89702,0.66712,0.91721,0.60822,1.01791,0.0003896,0.0003896,0.0003896
124,330.319,0.88005,0.5271,0.97106,0.83585,0.82594,0.89532,0.66484,0.92308,0.60728,1.02225,0.0003764,0.0003764,0.0003764
125,332.996,0.87091,0.52078,0.96513,0.84056,0.82482,0.8966,0.66837,0.91347,0.60894,1.01517,0.0003632,0.0003632,0.0003632
126,335.752,0.89277,0.52989,0.96871,0.84207,0.82946,0.89802,0.66942,0.92512,0.61052,1.01778,0.00035,0.00035,0.00035
127,338.457,0.8815,0.52129,0.96472,0.83288,0.84354,0.89942,0.66922,0.91194,0.60379,1.01343,0.0003368,0.0003368,0.0003368
128,341.168,0.88092,0.52756,0.96529,0.83164,0.84512,0.89672,0.66418,0.91622,0.60216,1.01564,0.0003236,0.0003236,0.0003236
129,343.825,0.86304,0.51755,0.96514,0.84317,0.83265,0.89846,0.67322,0.90985,0.59575,1.02028,0.0003104,0.0003104,0.0003104
130,346.572,0.86109,0.51213,0.96319,0.84016,0.83347,0.89858,0.66999,0.91104,0.60065,1.01412,0.0002972,0.0002972,0.0002972
131,349.283,0.84653,0.50516,0.96253,0.84755,0.80394,0.89242,0.66949,0.90565,0.59802,1.01024,0.000284,0.000284,0.000284
132,351.829,0.85181,0.51018,0.96092,0.83602,0.82489,0.89378,0.66458,0.93136,0.61047,1.01902,0.0002708,0.0002708,0.0002708
133,354.482,0.85499,0.51971,0.96926,0.83212,0.83567,0.89857,0.67008,0.91703,0.60541,1.01766,0.0002576,0.0002576,0.0002576
134,357.027,0.85521,0.51376,0.9609,0.83956,0.82594,0.89782,0.67063,0.91699,0.59879,1.01487,0.0002444,0.0002444,0.0002444
135,359.562,0.8519,0.50991,0.9593,0.83743,0.82862,0.89549,0.66774,0.90468,0.59935,1.00821,0.0002312,0.0002312,0.0002312
136,362.27,0.87258,0.51889,0.96247,0.84283,0.82678,0.89897,0.67523,0.89937,0.59276,1.00978,0.000218,0.000218,0.000218
137,364.77,0.85737,0.5095,0.96189,0.83558,0.84178,0.90138,0.6744,0.90275,0.5928,1.01182,0.0002048,0.0002048,0.0002048
138,367.536,0.86585,0.51327,0.95974,0.83595,0.8385,0.90039,0.67532,0.90316,0.59622,1.00897,0.0001916,0.0001916,0.0001916
139,370.228,0.84794,0.50828,0.96183,0.83627,0.82594,0.89667,0.67144,0.90457,0.59427,1.01034,0.0001784,0.0001784,0.0001784
140,372.978,0.8596,0.51178,0.96074,0.83871,0.83245,0.89749,0.67284,0.90456,0.58959,1.00738,0.0001652,0.0001652,0.0001652
