epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
52,212.446,0.88648,0.53646,0.98224,0.83652,0.82671,0.90077,0.67559,0.90161,0.58602,1.02398,0.0013268,0.0013268,0.0013268
53,216.571,0.87436,0.52585,0.97847,0.83326,0.83351,0.90278,0.67675,0.89913,0.58306,1.02085,0.0013136,0.0013136,0.0013136
54,220.641,0.87161,0.53484,0.98689,0.84383,0.8349,0.90605,0.67509,0.91456,0.58665,1.02879,0.0013004,0.0013004,0.0013004
55,224.674,0.85809,0.51988,0.97043,0.83011,0.8057,0.88819,0.67053,0.89524,0.59882,1.01912,0.0012872,0.0012872,0.0012872
56,228.662,0.88148,0.53346,0.9799,0.80624,0.82735,0.88644,0.66199,0.90093,0.59199,1.02323,0.001274,0.001274,0.001274
57,232.633,0.85782,0.51772,0.97751,0.8314,0.82876,0.89726,0.66467,0.92556,0.60357,1.0303,0.0012608,0.0012608,0.0012608
58,236.74,0.87039,0.5257,0.98102,0.83873,0.81873,0.90317,0.6796,0.88921,0.5799,1.01793,0.0012476,0.0012476,0.0012476
59,240.873,0.87042,0.52356,0.98139,0.82581,0.84689,0.90234,0.67611,0.89482,0.59479,1.0191,0.0012344,0.0012344,0.0012344
60,245.003,0.9,0.52652,0.9833,0.82808,0.82489,0.89588,0.67024,0.89041,0.59977,1.01374,0.0012212,0.0012212,0.0012212
61,249.115,0.87153,0.51571,0.9748,0.84189,0.83316,0.90515,0.68089,0.88842,0.58041,1.01872,0.001208,0.001208,0.001208
62,253.213,0.85507,0.50857,0.97042,0.82621,0.84548,0.90406,0.68677,0.8736,0.56818,1.01472,0.0011948,0.0011948,0.0011948
63,257.379,0.86365,0.51046,0.97465,0.83478,0.84583,0.90337,0.67566,0.91144,0.62034,1.03264,0.0011816,0.0011816,0.0011816
64,261.41,0.85573,0.51338,0.97171,0.83681,0.84471,0.90545,0.68037,0.9027,0.57968,1.02361,0.0011684,0.0011684,0.0011684
65,265.469,0.86043,0.51074,0.9691,0.83511,0.83492,0.90227,0.67882,0.89823,0.57751,1.01996,0.0011552,0.0011552,0.0011552
66,269.547,0.85937,0.51139,0.97485,0.81201,0.83105,0.89092,0.67028,0.90258,0.59723,1.02,0.001142,0.001142,0.001142
67,273.576,0.83991,0.48947,0.96544,0.83067,0.83832,0.89905,0.68184,0.87459,0.58258,1.01958,0.0011288,0.0011288,0.0011288
68,277.66,0.82542,0.48611,0.96254,0.82556,0.84037,0.89903,0.67827,0.89311,0.58608,1.02575,0.0011156,0.0011156,0.0011156
69,281.8,0.86457,0.50439,0.97835,0.8259,0.83404,0.89232,0.66078,0.94042,0.61437,1.02988,0.0011024,0.0011024,0.0011024
70,285.858,0.82999,0.49398,0.96854,0.82101,0.80729,0.88406,0.66044,0.9118,0.60327,1.02175,0.0010892,0.0010892,0.0010892
71,289.933,0.84354,0.49477,0.97051,0.83613,0.80218,0.89023,0.66547,0.90376,0.5851,1.02557,0.001076,0.001076,0.001076
72,294.054,0.87046,0.50081,0.97012,0.82989,0.81679,0.89644,0.66471,0.9101,0.57817,1.02072,0.0010628,0.0010628,0.0010628
73,298.056,0.82645,0.48797,0.96129,0.82367,0.81469,0.88804,0.6663,0.90286,0.58543,1.02324,0.0010496,0.0010496,0.0010496
74,302.076,0.82284,0.48544,0.95955,0.82869,0.82805,0.89672,0.67708,0.87943,0.5771,1.01501,0.0010364,0.0010364,0.0010364
75,306.146,0.81797,0.48397,0.9625,0.81979,0.83421,0.8957,0.67547,0.90166,0.58872,1.02738,0.0010232,0.0010232,0.0010232
76,310.259,0.80045,0.47743,0.95206,0.82899,0.84036,0.90078,0.67932,0.89265,0.58366,1.01973,0.00101,0.00101,0.00101
77,314.303,0.80671,0.48132,0.96093,0.83107,0.80175,0.88667,0.66813,0.88782,0.58516,1.02247,0.0009968,0.0009968,0.0009968
78,318.39,0.80333,0.47854,0.95849,0.82114,0.82823,0.89452,0.67943,0.88438,0.58376,1.02497,0.0009836,0.0009836,0.0009836
79,322.438,0.82294,0.48547,0.96206,0.81765,0.80746,0.88022,0.66102,0.90626,0.61496,1.03431,0.0009704,0.0009704,0.0009704
80,326.473,0.8211,0.47987,0.94929,0.82273,0.83439,0.89694,0.6749,0.8882,0.58391,1.02241,0.0009572,0.0009572,0.0009572
81,330.536,0.81921,0.4852,0.95709,0.82669,0.83157,0.89745,0.67625,0.88115,0.58408,1.01591,0.000944,0.000944,0.000944
82,334.633,0.82928,0.48756,0.9611,0.81792,0.84671,0.90162,0.67908,0.88569,0.59018,1.01966,0.0009308,0.0009308,0.0009308
83,338.728,0.80499,0.47146,0.947,0.82665,0.84931,0.90436,0.6782,0.90589,0.60205,1.03666,0.0009176,0.0009176,0.0009176
84,342.817,0.8215,0.47974,0.95643,0.82747,0.85586,0.90479,0.68198,0.89097,0.58114,1.02418,0.0009044,0.0009044,0.0009044
85,346.911,0.79814,0.46439,0.94683,0.82848,0.84372,0.90382,0.68034,0.90305,0.572,1.02516,0.0008912,0.0008912,0.0008912
86,350.963,0.79985,0.46621,0.95171,0.8306,0.8497,0.90208,0.6829,0.88836,0.57925,1.0192,0.000878,0.000878,0.000878
87,355.034,0.8316,0.47571,0.95319,0.82849,0.85498,0.90751,0.6844,0.89234,0.58275,1.02258,0.0008648,0.0008648,0.0008648
88,359.03,0.79319,0.46653,0.9466,0.82742,0.82608,0.89647,0.67961,0.88962,0.58332,1.02475,0.0008516,0.0008516,0.0008516
89,363.11,0.79502,0.4677,0.94681,0.817,0.81717,0.89083,0.67243,0.89317,0.5963,1.02584,0.0008384,0.0008384,0.0008384
90,367.19,0.79038,0.45773,0.94626,0.83584,0.84679,0.90381,0.68456,0.89325,0.59832,1.02511,0.0008252,0.0008252,0.0008252
91,371.259,0.79305,0.46177,0.95296,0.83037,0.83226,0.89846,0.67891,0.89128,0.5889,1.02105,0.000812,0.000812,0.000812
92,375.371,0.79524,0.46214,0.94556,0.81913,0.82471,0.89212,0.67144,0.89683,0.58516,1.02907,0.0007988,0.0007988,0.0007988
93,379.458,0.77507,0.45374,0.94096,0.83527,0.81567,0.89182,0.67329,0.88552,0.58758,1.01924,0.0007856,0.0007856,0.0007856
94,383.549,0.78622,0.4555,0.94306,0.83086,0.83083,0.89555,0.68154,0.89021,0.59933,1.02306,0.0007724,0.0007724,0.0007724
95,387.57,0.78056,0.45029,0.9368,0.83414,0.8585,0.90574,0.68192,0.90404,0.6015,1.02796,0.0007592,0.0007592,0.0007592
96,391.608,0.77922,0.45115,0.94464,0.83357,0.83615,0.89838,0.679,0.89381,0.58494,1.02967,0.000746,0.000746,0.000746
97,395.699,0.78826,0.45375,0.93913,0.8316,0.85169,0.90236,0.67961,0.88464,0.57778,1.02875,0.0007328,0.0007328,0.0007328
98,399.748,0.76939,0.45157,0.93881,0.83408,0.84759,0.90508,0.67716,0.90402,0.58512,1.02849,0.0007196,0.0007196,0.0007196
99,403.717,0.7699,0.44878,0.94482,0.83396,0.84153,0.90001,0.68222,0.89352,0.58198,1.03758,0.0007064,0.0007064,0.0007064
100,407.76,0.78435,0.45094,0.94322,0.84035,0.84112,0.90488,0.68208,0.89679,0.58494,1.02985,0.0006932,0.0006932,0.0006932
101,411.865,0.78735,0.45016,0.94025,0.83639,0.82682,0.89501,0.67776,0.89168,0.58818,1.0282,0.00068,0.00068,0.00068
102,415.962,0.75964,0.43906,0.93714,0.829,0.85076,0.90214,0.68035,0.89026,0.57962,1.02812,0.0006668,0.0006668,0.0006668
103,420.047,0.75792,0.43878,0.93171,0.83713,0.83943,0.9048,0.68531,0.88558,0.57284,1.02606,0.0006536,0.0006536,0.0006536
104,424.028,0.74846,0.43163,0.93162,0.83382,0.82348,0.89382,0.67586,0.89133,0.58096,1.0246,0.0006404,0.0006404,0.0006404
105,428.134,0.76622,0.4356,0.93203,0.83661,0.84196,0.90288,0.6826,0.89227,0.5766,1.02597,0.0006272,0.0006272,0.0006272
106,432.249,0.74938,0.4309,0.93091,0.83747,0.84063,0.90429,0.68369,0.90375,0.57243,1.0303,0.000614,0.000614,0.000614
107,436.253,0.74989,0.43074,0.93595,0.82883,0.83943,0.89648,0.6786,0.89565,0.58518,1.02971,0.0006008,0.0006008,0.0006008
108,440.284,0.75172,0.43245,0.93318,0.83271,0.84389,0.90173,0.6809,0.88611,0.57464,1.01817,0.0005876,0.0005876,0.0005876
109,444.257,0.77163,0.44467,0.94258,0.83393,0.83351,0.89966,0.68329,0.87808,0.57611,1.02075,0.0005744,0.0005744,0.0005744
110,448.316,0.74687,0.43489,0.9329,0.83807,0.84075,0.90232,0.6837,0.88748,0.58184,1.03002,0.0005612,0.0005612,0.0005612
111,452.338,0.76271,0.43441,0.93389,0.83496,0.83897,0.90166,0.68712,0.88063,0.57548,1.03163,0.000548,0.000548,0.000548
112,456.538,0.74647,0.4286,0.92609,0.83193,0.8485,0.90531,0.68687,0.88714,0.57527,1.02929,0.0005348,0.0005348,0.0005348
113,460.713,0.74389,0.42369,0.92427,0.83073,0.84647,0.90323,0.68565,0.88847,0.57584,1.02659,0.0005216,0.0005216,0.0005216
114,464.714,0.74812,0.42622,0.92379,0.83368,0.83718,0.9019,0.68434,0.8847,0.58238,1.02397,0.0005084,0.0005084,0.0005084
115,468.806,0.72656,0.41533,0.91873,0.8241,0.84267,0.89975,0.68434,0.88529,0.57705,1.02489,0.0004952,0.0004952,0.0004952
116,472.91,0.72853,0.41679,0.91874,0.84049,0.82735,0.89927,0.68407,0.89332,0.58603,1.02698,0.000482,0.000482,0.000482
117,476.946,0.74278,0.41886,0.92218,0.83762,0.8409,0.90017,0.68507,0.88725,0.57583,1.02854,0.0004688,0.0004688,0.0004688
118,480.946,0.72937,0.41879,0.92145,0.82939,0.85388,0.90335,0.68743,0.88302,0.58007,1.03172,0.0004556,0.0004556,0.0004556
119,485.075,0.72218,0.41447,0.9189,0.83512,0.8281,0.89491,0.68487,0.87584,0.57859,1.02235,0.0004424,0.0004424,0.0004424
120,489.085,0.72765,0.41818,0.92283,0.83915,0.82559,0.89587,0.68155,0.87596,0.57862,1.02288,0.0004292,0.0004292,0.0004292
121,493.081,0.71363,0.40787,0.91543,0.82398,0.84941,0.89731,0.67989,0.89661,0.59353,1.0381,0.000416,0.000416,0.000416
122,497.158,0.72689,0.41513,0.92258,0.84841,0.81626,0.8963,0.68315,0.8877,0.5758,1.03244,0.0004028,0.0004028,0.0004028
123,501.233,0.73052,0.4133,0.9181,0.83038,0.84783,0.89995,0.68304,0.89216,0.58345,1.03151,0.0003896,0.0003896,0.0003896
124,505.416,0.73629,0.41445,0.92312,0.82229,0.8548,0.90007,0.68171,0.90122,0.58539,1.0354,0.0003764,0.0003764,0.0003764
125,509.523,0.72112,0.40859,0.9152,0.82821,0.85023,0.89982,0.6845,0.88978,0.58824,1.03137,0.0003632,0.0003632,0.0003632
126,513.75,0.7379,0.41245,0.91581,0.83961,0.83836,0.90014,0.68369,0.90092,0.58352,1.03734,0.00035,0.00035,0.00035
127,517.859,0.73148,0.41108,0.91587,0.84732,0.83421,0.90092,0.68573,0.88752,0.57495,1.03087,0.0003368,0.0003368,0.0003368
128,521.906,0.72306,0.40824,0.91313,0.84311,0.83985,0.90011,0.68787,0.88134,0.56879,1.02816,0.0003236,0.0003236,0.0003236
129,526.006,0.7182,0.4058,0.91875,0.84003,0.8402,0.90172,0.6882,0.87895,0.57614,1.03085,0.0003104,0.0003104,0.0003104
130,530.186,0.71623,0.40208,0.91534,0.84364,0.82899,0.90033,0.68677,0.89239,0.58708,1.03157,0.0002972,0.0002972,0.0002972
131,534.293,0.7009,0.39503,0.91242,0.84303,0.82295,0.89493,0.68406,0.88549,0.58743,1.02834,0.000284,0.000284,0.000284
132,538.397,0.70399,0.39544,0.91199,0.83534,0.83034,0.89751,0.68632,0.88928,0.58838,1.03083,0.0002708,0.0002708,0.0002708
133,542.431,0.7082,0.40186,0.92124,0.82937,0.84653,0.90141,0.68846,0.88682,0.58366,1.03217,0.0002576,0.0002576,0.0002576
134,546.514,0.70435,0.39589,0.9098,0.84475,0.83193,0.90158,0.6891,0.88211,0.58506,1.02729,0.0002444,0.0002444,0.0002444
135,550.599,0.70013,0.39439,0.91009,0.83492,0.83492,0.90045,0.68963,0.87734,0.57676,1.02204,0.0002312,0.0002312,0.0002312
136,554.855,0.72317,0.40701,0.91339,0.83013,0.84372,0.90144,0.68998,0.87776,0.57596,1.02547,0.000218,0.000218,0.000218
137,559.046,0.70347,0.3961,0.91233,0.8289,0.84618,0.90106,0.68909,0.88035,0.57577,1.03103,0.0002048,0.0002048,0.0002048
138,563.113,0.70812,0.39768,0.90918,0.82646,0.8409,0.89559,0.68289,0.88689,0.57859,1.03216,0.0001916,0.0001916,0.0001916
139,567.085,0.69132,0.39296,0.9109,0.83329,0.83218,0.89473,0.68449,0.8804,0.58211,1.02673,0.0001784,0.0001784,0.0001784
140,571.206,0.6988,0.39544,0.90771,0.84357,0.82946,0.89746,0.68973,0.86843,0.57189,1.02226,0.0001652,0.0001652,0.0001652
141,575.735,0.66763,0.38052,0.90158,0.83627,0.83689,0.89819,0.68643,0.87365,0.56527,1.02391,0.000152,0.000152,0.000152
142,579.563,0.66642,0.37603,0.90041,0.82676,0.84776,0.89962,0.68564,0.87762,0.56621,1.03027,0.0001388,0.0001388,0.0001388
143,583.328,0.64432,0.36341,0.89135,0.83685,0.83615,0.89549,0.68267,0.8832,0.57215,1.03527,0.0001256,0.0001256,0.0001256
144,587.166,0.64431,0.35937,0.89486,0.83857,0.83932,0.89741,0.68395,0.88918,0.57508,1.03873,0.0001124,0.0001124,0.0001124
145,590.983,0.64552,0.36133,0.89063,0.85051,0.83069,0.89879,0.68699,0.8855,0.58101,1.03678,9.92e-05,9.92e-05,9.92e-05
146,594.783,0.6455,0.3601,0.89296,0.84866,0.83001,0.89943,0.68842,0.88397,0.57697,1.03456,8.6e-05,8.6e-05,8.6e-05
147,598.547,0.65765,0.36317,0.89763,0.85447,0.82251,0.89824,0.68891,0.87638,0.57297,1.03125,7.28e-05,7.28e-05,7.28e-05
148,602.351,0.63882,0.35812,0.88961,0.84619,0.82735,0.89773,0.68909,0.87647,0.57622,1.03054,5.96e-05,5.96e-05,5.96e-05
149,606.169,0.63156,0.35496,0.8853,0.84372,0.82964,0.89711,0.68817,0.87996,0.57918,1.03143,4.64e-05,4.64e-05,4.64e-05
150,609.949,0.63269,0.35098,0.88702,0.84507,0.82749,0.89788,0.68978,0.87915,0.57738,1.03105,3.32e-05,3.32e-05,3.32e-05
