epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
121,2635.46,0.86807,0.53082,0.96721,0.82648,0.84917,0.89509,0.65577,0.9334,0.62416,1.02803,0.000812,0.000812,0.000812
122,2638.12,0.88367,0.53857,0.97642,0.84937,0.80852,0.89561,0.6655,0.913,0.60927,1.02113,0.0008021,0.0008021,0.0008021
123,2640.82,0.88812,0.53111,0.97298,0.83513,0.82641,0.89648,0.66305,0.92821,0.61287,1.02148,0.0007922,0.0007922,0.0007922
124,2643.54,0.89755,0.54073,0.97861,0.81215,0.83861,0.88827,0.65211,0.93899,0.63999,1.01989,0.0007823,0.0007823,0.0007823
125,2646.18,0.88827,0.53035,0.97196,0.82333,0.83825,0.89245,0.65642,0.94241,0.64529,1.02349,0.0007724,0.0007724,0.0007724
126,2648.91,0.90738,0.54393,0.97314,0.83816,0.83069,0.89753,0.66562,0.91787,0.64205,1.01874,0.0007625,0.0007625,0.0007625
127,2651.6,0.89634,0.52901,0.97296,0.83261,0.83424,0.89816,0.66423,0.92325,0.61935,1.01797,0.0007526,0.0007526,0.0007526
128,2654.28,0.9012,0.54121,0.97428,0.84041,0.82207,0.89417,0.66124,0.93005,0.60342,1.01806,0.0007427,0.0007427,0.0007427
129,2656.91,0.87941,0.53169,0.97313,0.83827,0.81996,0.8919,0.66604,0.90933,0.61729,1.01482,0.0007328,0.0007328,0.0007328
130,2659.61,0.87685,0.52415,0.97105,0.83487,0.82242,0.88889,0.65632,0.92259,0.63621,1.0181,0.0007229,0.0007229,0.0007229
131,2662.29,0.86596,0.51956,0.96966,0.82682,0.80747,0.88355,0.64987,0.94251,0.6222,1.02478,0.000713,0.000713,0.000713
132,2664.8,0.87067,0.52103,0.96868,0.83206,0.83069,0.89732,0.66506,0.92094,0.6133,1.01969,0.0007031,0.0007031,0.0007031
133,2667.42,0.87084,0.53041,0.97588,0.83128,0.83679,0.90052,0.67068,0.91734,0.60092,1.01689,0.0006932,0.0006932,0.0006932
134,2669.94,0.8741,0.52146,0.96792,0.83271,0.82453,0.89193,0.66508,0.90999,0.60123,1.01461,0.0006833,0.0006833,0.0006833
135,2672.43,0.86571,0.51676,0.96465,0.83615,0.81638,0.88962,0.6603,0.91692,0.60572,1.01283,0.0006734,0.0006734,0.0006734
136,2675.1,0.88836,0.53082,0.96851,0.82658,0.83633,0.89765,0.66896,0.92183,0.60754,1.01559,0.0006635,0.0006635,0.0006635
137,2677.55,0.87568,0.51772,0.96907,0.84029,0.82876,0.89681,0.66587,0.92447,0.62389,1.01804,0.0006536,0.0006536,0.0006536
138,2680.27,0.88184,0.5268,0.9643,0.838,0.82026,0.89406,0.66308,0.92962,0.61885,1.02063,0.0006437,0.0006437,0.0006437
139,2682.9,0.87007,0.5216,0.97094,0.85267,0.80977,0.89411,0.65932,0.9241,0.60271,1.01567,0.0006338,0.0006338,0.0006338
140,2685.59,0.88001,0.52345,0.96879,0.83272,0.83351,0.8975,0.66911,0.91489,0.59816,1.01369,0.0006239,0.0006239,0.0006239
141,2688.24,0.87207,0.52192,0.96395,0.82462,0.84157,0.89622,0.6637,0.92362,0.61899,1.01648,0.000614,0.000614,0.000614
142,2690.94,0.87482,0.52083,0.96482,0.82736,0.84424,0.89691,0.65825,0.94602,0.62824,1.03259,0.0006041,0.0006041,0.0006041
143,2693.56,0.87074,0.51566,0.96597,0.83317,0.83762,0.89816,0.65412,0.95192,0.61901,1.03051,0.0005942,0.0005942,0.0005942
144,2696.22,0.85614,0.51295,0.96018,0.85211,0.80616,0.89295,0.66338,0.91254,0.60205,1.0185,0.0005843,0.0005843,0.0005843
145,2698.73,0.85739,0.51434,0.96339,0.84948,0.81521,0.89467,0.6661,0.91632,0.59829,1.01771,0.0005744,0.0005744,0.0005744
146,2701.22,0.85013,0.51019,0.96411,0.83909,0.82348,0.89668,0.66958,0.91142,0.60572,1.01764,0.0005645,0.0005645,0.0005645
147,2703.88,0.84742,0.50566,0.95713,0.84717,0.81626,0.89812,0.66687,0.91469,0.602,1.01859,0.0005546,0.0005546,0.0005546
148,2706.52,0.85512,0.51215,0.96295,0.82515,0.85005,0.90251,0.66843,0.9279,0.60717,1.01872,0.0005447,0.0005447,0.0005447
149,2709.19,0.84967,0.50895,0.95945,0.8419,0.83974,0.90119,0.67245,0.90924,0.60966,1.017,0.0005348,0.0005348,0.0005348
150,2711.9,0.8452,0.5069,0.96033,0.8389,0.84225,0.90018,0.66781,0.93835,0.62271,1.02729,0.0005249,0.0005249,0.0005249
151,2714.63,0.854,0.50342,0.95319,0.84295,0.83615,0.90174,0.66878,0.92786,0.60299,1.02591,0.000515,0.000515,0.000515
152,2717.33,0.86357,0.5124,0.96311,0.84167,0.81772,0.8917,0.66124,0.91723,0.59915,1.01871,0.0005051,0.0005051,0.0005051
153,2720,0.8441,0.50272,0.95497,0.84833,0.81309,0.89427,0.66933,0.89765,0.5935,1.01436,0.0004952,0.0004952,0.0004952
154,2722.71,0.84839,0.50428,0.9558,0.84171,0.83175,0.90068,0.66856,0.93138,0.62029,1.02704,0.0004853,0.0004853,0.0004853
155,2725.35,0.86962,0.51521,0.96544,0.83938,0.82594,0.89601,0.66702,0.91648,0.59479,1.01704,0.0004754,0.0004754,0.0004754
156,2728.03,0.84898,0.5062,0.9558,0.8396,0.83184,0.89591,0.66019,0.92757,0.59386,1.0236,0.0004655,0.0004655,0.0004655
157,2730.53,0.84737,0.50173,0.95339,0.83735,0.83268,0.89865,0.66695,0.92815,0.59945,1.02445,0.0004556,0.0004556,0.0004556
158,2733.02,0.84703,0.50356,0.96152,0.84318,0.82137,0.89361,0.66524,0.93099,0.61125,1.02445,0.0004457,0.0004457,0.0004457
159,2735.47,0.8558,0.49965,0.95727,0.84562,0.82231,0.89704,0.66897,0.91667,0.61196,1.0233,0.0004358,0.0004358,0.0004358
160,2738.18,0.85195,0.50048,0.95617,0.84719,0.82353,0.89755,0.67009,0.91072,0.58786,1.01363,0.0004259,0.0004259,0.0004259
161,2740.8,0.84685,0.50249,0.96212,0.85173,0.81873,0.89643,0.67113,0.90268,0.58837,1.01728,0.000416,0.000416,0.000416
162,2743.34,0.85937,0.50326,0.95918,0.84199,0.82528,0.89637,0.66756,0.916,0.60222,1.01647,0.0004061,0.0004061,0.0004061
163,2745.82,0.82985,0.49434,0.94695,0.83978,0.82665,0.89564,0.67019,0.91026,0.61172,1.01667,0.0003962,0.0003962,0.0003962
164,2748.29,0.83271,0.49286,0.9516,0.84193,0.8314,0.89987,0.67516,0.90778,0.60661,1.02022,0.0003863,0.0003863,0.0003863
165,2750.77,0.83663,0.49732,0.95666,0.83999,0.83633,0.89897,0.6702,0.92112,0.60339,1.02312,0.0003764,0.0003764,0.0003764
166,2753.27,0.83079,0.49333,0.95477,0.84981,0.82383,0.89933,0.67173,0.91501,0.58133,1.01531,0.0003665,0.0003665,0.0003665
167,2755.93,0.83174,0.49025,0.94993,0.83437,0.83457,0.89658,0.66687,0.92006,0.59374,1.01793,0.0003566,0.0003566,0.0003566
